6.909780220148958298e-12,5.974521517157712198e-09,5.306958118368921949e-08,1.989250900509306337e-07,5.074401207169944986e-07,1.033558741185571668e-06,1.812452332498134037e-06,2.864983283623472279e-06,4.198996073260291949e-06,5.797521491350887744e-06,7.633151429819202751e-06,9.704796578466734532e-06,1.198356194952608185e-05,1.436024788329466530e-05,1.675955345617939158e-05,1.919575339216070460e-05,2.165855217333597019e-05,2.406318633459660007e-05,2.631831774391897290e-05,2.836250747126809569e-05,3.016183586975694272e-05,3.171280800700637285e-05,3.307984981886986274e-05,3.429869748599199335e-05,3.504937028855832263e-05,3.522089081326478568e-05,3.512977343940833956e-05,3.481575298228737324e-05,3.406314238486275942e-05,3.283217133073195723e-05,3.124080098919170055e-05,2.940550719261582151e-05,2.741036567670687840e-05,2.509009714862716771e-05,2.224081205029773296e-05,1.924014189024423257e-05,1.635777341357453347e-05,1.339796282127198737e-05,1.039415263636838910e-05,7.524452245738672029e-06,4.944385957255620386e-06,2.748165577318780605e-06
5.488633524603676912e-12,4.745731130046120052e-09,4.215466673919676123e-08,1.580118156225243926e-07,4.030740153174062491e-07,8.209848903697853494e-07,1.439682061795147941e-06,2.275737114195206189e-06,3.335381138487037431e-06,4.605135012000833183e-06,6.063227700631409625e-06,7.708793934531725793e-06,9.518881609076119596e-06,1.140675035134053921e-05,1.331258651161419895e-05,1.524772890619764769e-05,1.720399951452970019e-05,1.911406832300156707e-05,2.090538287443988635e-05,2.252914049200661610e-05,2.395839784246753384e-05,2.519037880235541695e-05,2.627625871156723524e-05,2.724442382739015748e-05,2.784070442950819856e-05,2.797694802511725880e-05,2.790457092238916400e-05,2.765513560701695064e-05,2.705731575972987495e-05,2.607952069530546817e-05,2.481545030111721058e-05,2.335762461948266927e-05,2.177282738112560170e-05,1.992977257712972745e-05,1.766650497474751992e-05,1.528298794352240083e-05,1.299344127962444148e-05,1.064238015672253220e-05,8.256368915101238492e-06,5.976884869624753253e-06,3.927465369222380174e-06,2.182945511761662526e-06
4.359776578646953967e-12,3.769668231005605586e-09,3.348464201633656243e-08,1.255132465690184824e-07,3.201730710503034972e-07,6.521314787027395264e-07,1.143580110709954220e-06,1.807682244615209809e-06,2.649387411867073073e-06,3.657988764749604959e-06,4.816192956173917052e-06,6.123312677869839759e-06,7.561116425086865016e-06,9.060703870520917831e-06,1.057456334338479273e-05,1.211170158561438068e-05,1.366562256457378031e-05,1.518284414940915301e-05,1.660573587488906399e-05,1.789553239687096778e-05,1.903083186502927922e-05,2.000942912611095221e-05,2.087197419751773080e-05,2.164101508489098979e-05,2.211465760297173943e-05,2.222287973776437858e-05,2.216538856151990618e-05,2.196725504778239822e-05,2.149238986380372628e-05,2.071569963635737049e-05,1.971161283157458474e-05,1.855362073134609135e-05,1.729477153860600451e-05,1.583078106964785903e-05,1.403300371033894389e-05,1.213970883449062908e-05,1.032105727463769296e-05,8.453543043154135438e-06,6.558266945564799251e-06,4.747608407639300425e-06,3.119696633675162688e-06,1.733975254856935248e-06
3.463093633508900415e-12,2.994353911430887164e-09,2.659779658321112442e-08,9.969871558168187383e-08,2.543225103336393590e-07,5.180064462860821384e-07,9.083779706060358544e-07,1.435893046307625916e-06,2.104483225969103902e-06,2.905643758144807367e-06,3.825638048969143133e-06,4.863920150077160217e-06,6.006008262484014400e-06,7.197172910830340979e-06,8.399674233530936599e-06,9.620666540008350286e-06,1.085498984812619590e-05,1.206016179129404595e-05,1.319040486379829670e-05,1.421492665825769536e-05,1.511672708068330785e-05,1.589405451558432511e-05,1.657919841952500701e-05,1.719006931002299844e-05,1.756629693530044540e-05,1.765226083258837679e-05,1.760659396804988542e-05,1.744921092384305324e-05,1.707201210052124336e-05,1.645506512322618238e-05,1.565749062407312636e-05,1.473766480327397266e-05,1.373772534622064872e-05,1.257483638135995260e-05,1.114681106511281839e-05,9.642913488567700375e-06,8.198307205451165020e-06,6.714887922634351329e-06,5.209416605721091467e-06,3.771159405602281096e-06,2.478063119902474835e-06,1.377345503246094757e-06
2.750833052590024522e-12,2.378499856606645189e-09,2.112738080749762477e-08,7.919350475227565103e-08,2.020155506839677322e-07,4.114671460542222728e-07,7.215502698539181825e-07,1.140570388726407918e-06,1.671650445890899450e-06,2.308034877144793041e-06,3.038812318131706876e-06,3.863549106650653000e-06,4.770741940878379101e-06,5.716917653265286310e-06,6.672098406179666247e-06,7.641967069595796762e-06,8.622424924012080398e-06,9.579727026167839094e-06,1.047751101075948444e-05,1.129131759918896860e-05,1.200764313680791762e-05,1.262509626597560233e-05,1.316932541372490437e-05,1.365455740981862312e-05,1.395340563525977177e-05,1.402168918604250781e-05,1.398541470614825591e-05,1.386040091046790567e-05,1.356078123499862235e-05,1.307072283160534859e-05,1.243718688763200229e-05,1.170654326714279535e-05,1.091226312339047188e-05,9.988547584752330410e-06,8.854226756156159775e-06,7.659638448972946968e-06,6.512146890233384184e-06,5.333825069957544341e-06,4.137986696365794609e-06,2.995538393515931781e-06,1.968395503567479004e-06,1.094064422198898521e-06
2.185064362685039733e-12,1.889309592390312085e-09,1.678207510116725121e-08,6.290563683150407788e-08,1.604666557616496400e-07,3.268399717722882531e-07,5.731477521178917051e-07,9.059872634558349622e-07,1.327839147760575910e-06,1.833337269644496646e-06,2.413814424319958961e-06,3.068926141656387241e-06,3.789535024223013068e-06,4.541109107582295050e-06,5.299836148887382108e-06,6.070230212213116701e-06,6.849035568933158669e-06,7.609447657836384810e-06,8.322582825480798354e-06,8.969012376274979100e-06,9.538009976059762165e-06,1.002847043017651435e-05,1.046076700839371323e-05,1.084620048328257927e-05,1.108358406664772659e-05,1.113782361900168954e-05,1.110900977542174560e-05,1.100970778778279079e-05,1.077171141987861516e-05,1.038244419339943238e-05,9.879208705388703340e-06,9.298837848112957653e-06,8.667918703649621996e-06,7.934185370455803957e-06,7.033162309066017139e-06,6.084267087798913072e-06,5.172782143584300234e-06,4.236807852147489541e-06,3.286919667836800482e-06,2.379440724170318801e-06,1.563552125587967947e-06,8.690462611598915034e-07
1.735658317970544575e-12,1.500731953371047871e-09,1.333047609012049769e-08,4.996772345857534156e-08,1.274631954032601047e-07,2.596182178152157780e-07,4.552674421759947702e-07,7.196512636635556493e-07,1.054740126238452600e-06,1.456271557050947324e-06,1.917360950622080124e-06,2.437734684601118533e-06,3.010134666216902645e-06,3.607131181116200298e-06,4.209809492473649004e-06,4.821755248837245924e-06,5.440382333034490978e-06,6.044399125275991494e-06,6.610862524110783964e-06,7.124339768066735152e-06,7.576310627066137500e-06,7.965897213786763366e-06,8.309282591639383943e-06,8.615443283351499314e-06,8.804003766078460038e-06,8.847087773952015032e-06,8.824200124445536118e-06,8.745321751899678335e-06,8.556274517111559666e-06,8.247068568266337338e-06,7.847334411424163414e-06,7.386329452878898767e-06,6.885172562603587155e-06,6.302347459289372810e-06,5.586639401489761333e-06,4.832905135442354933e-06,4.108886908726601064e-06,3.365416102062291402e-06,2.610893097433327351e-06,1.890056950061274601e-06,1.241973599817688102e-06,6.903079825208735181e-07
1.378682407798058534e-12,1.192073763315547930e-09,1.058877354069965881e-08,3.969077356804125680e-08,1.012476149969877796e-07,2.062220806594243917e-07,3.616317836710968973e-07,5.716393178829710327e-07,8.378098625678563257e-07,1.156757615191459907e-06,1.523013939236907411e-06,1.936361488745360043e-06,2.391034955698438293e-06,2.865246143514945947e-06,3.343970542682117068e-06,3.830056335081430014e-06,4.321449294824457105e-06,4.801236887149471201e-06,5.251194758781828829e-06,5.659064231544453410e-06,6.018077446120261480e-06,6.327537071822313445e-06,6.600297772842116880e-06,6.843489854631766761e-06,6.993268770015031054e-06,7.027491613934080848e-06,7.009311307704609015e-06,6.946655989282334117e-06,6.796490432993579897e-06,6.550879417481110071e-06,6.233359290317668515e-06,5.867170035397265396e-06,5.469086967424965451e-06,5.006132531956390589e-06,4.437625413826479954e-06,3.838913004825841825e-06,3.263804884890512761e-06,2.673245031463813285e-06,2.073906105138027168e-06,1.501325600670532706e-06,9.865346971173460109e-07,5.483311211718857793e-07
1.095126363231654096e-12,9.468978480755701414e-10,8.410961794479137924e-09,3.152750210314338352e-08,8.042383929060099429e-08,1.638080212913689877e-07,2.872543363436556535e-07,4.540692502729726409e-07,6.654960291681180587e-07,9.188452344789019150e-07,1.209772973814526520e-06,1.538106603143183150e-06,1.899266575523991048e-06,2.275945911228781361e-06,2.656210218138683947e-06,3.042321887539783138e-06,3.432649189808401461e-06,3.813758021062543530e-06,4.171172262936568930e-06,4.495154501234023963e-06,4.780328834210718911e-06,5.026141352413066748e-06,5.242802878556281768e-06,5.435977215583181507e-06,5.554950837038486246e-06,5.582135008235950589e-06,5.567693877681948546e-06,5.517924989203493788e-06,5.398644247960260461e-06,5.203548483579400216e-06,4.951333281480230680e-06,4.660458817044309670e-06,4.344250196388246263e-06,3.976512416904715996e-06,3.524931161332397092e-06,3.049356990383398475e-06,2.592532372699566910e-06,2.123434006828107031e-06,1.647362175478199019e-06,1.192545314126995931e-06,7.836323644554750092e-07,4.355548915248502675e-07
8.698897909058221861e-13,7.521476961260886366e-10,6.681064434541991431e-09,2.504318509085595087e-08,6.388292629345243369e-08,1.301173363860506986e-07,2.281742299047510684e-07,3.606800260119084489e-07,5.286222860651305459e-07,7.298647130884449526e-07,9.609568307072378741e-07,1.221761502892486428e-06,1.508641066206803879e-06,1.807848097994304830e-06,2.109902773630700005e-06,2.416602174392520069e-06,2.726650171368244463e-06,3.029375676536181196e-06,3.313279900349292288e-06,3.570628139778131758e-06,3.797150164280184838e-06,3.992405987936986048e-06,4.164506355530997304e-06,4.317950185655603526e-06,4.412454292364952086e-06,4.434047447084675429e-06,4.422576449344294571e-06,4.383043616015013698e-06,4.288295555386670707e-06,4.133325481263838362e-06,3.932983825009776834e-06,3.701934025148020859e-06,3.450760589697690593e-06,3.158656088479110938e-06,2.799952346905775121e-06,2.422190355215393838e-06,2.059321663072000597e-06,1.686703586197278812e-06,1.308546288799150422e-06,9.472724141992106150e-07,6.224613127307327010e-07,3.459735481104602165e-07
6.909780220148958298e-13,5.974521517157712198e-10,5.306958118368916821e-09,1.989250900509305742e-08,5.074401207169943133e-08,1.033558741185571059e-07,1.812452332498132343e-07,2.864983283623471962e-07,4.198996073260290679e-07,5.797521491350886262e-07,7.633151429819201269e-07,9.704796578466736650e-07,1.198356194952607507e-06,1.436024788329466403e-06,1.675955345617938946e-06,1.919575339216069443e-06,2.165855217333595834e-06,2.406318633459660516e-06,2.631831774391896528e-06,2.836250747126808044e-06,3.016183586975693849e-06,3.171280800700637116e-06,3.307984981886987037e-06,3.429869748599199080e-06,3.504937028855830399e-06,3.522089081326476789e-06,3.512977343940832686e-06,3.481575298228735121e-06,3.406314238486275349e-06,3.283217133073194622e-06,3.124080098919168700e-06,2.940550719261581050e-06,2.741036567670687332e-06,2.509009714862716093e-06,2.224081205029772703e-06,1.924014189024423173e-06,1.635777341357453982e-06,1.339796282127199076e-06,1.039415263636838910e-06,7.524452245738672876e-07,4.944385957255616574e-07,2.748165577318779970e-07
5.488633524603678124e-13,4.745731130046119225e-10,4.215466673919677612e-09,1.580118156225243198e-08,4.030740153174063285e-08,8.209848903697850582e-08,1.439682061795148047e-07,2.275737114195207089e-07,3.335381138487035525e-07,4.605135012000832442e-07,6.063227700631413649e-07,7.708793934531728970e-07,9.518881609076117691e-07,1.140675035134054514e-06,1.331258651161420658e-06,1.524772890619765235e-06,1.720399951452970146e-06,1.911406832300156961e-06,2.090538287443988212e-06,2.252914049200662627e-06,2.395839784246754570e-06,2.519037880235542626e-06,2.627625871156723100e-06,2.724442382739016256e-06,2.784070442950819772e-06,2.797694802511725964e-06,2.790457092238916655e-06,2.765513560701694471e-06,2.705731575972988088e-06,2.607952069530546648e-06,2.481545030111721482e-06,2.335762461948267605e-06,2.177282738112559831e-06,1.992977257712973677e-06,1.766650497474752289e-06,1.528298794352239829e-06,1.299344127962444232e-06,1.064238015672252627e-06,8.256368915101234468e-07,5.976884869624753465e-07,3.927465369222378798e-07,2.182945511761663320e-07
4.359776578646949625e-13,3.769668231005604242e-10,3.348464201633655167e-09,1.255132465690183732e-08,3.201730710503031531e-08,6.521314787027389705e-08,1.143580110709953743e-07,1.807682244615208432e-07,2.649387411867070532e-07,3.657988764749603370e-07,4.816192956173911758e-07,6.123312677869832559e-07,7.561116425086857816e-07,9.060703870520912961e-07,1.057456334338478426e-06,1.211170158561437687e-06,1.366562256457377523e-06,1.518284414940913352e-06,1.660573587488905341e-06,1.789553239687094787e-06,1.903083186502926694e-06,2.000942912611093188e-06,2.087197419751772403e-06,2.164101508489097709e-06,2.211465760297172842e-06,2.222287973776435909e-06,2.216538856151990110e-06,2.196725504778238467e-06,2.149238986380371019e-06,2.071569963635735270e-06,1.971161283157457203e-06,1.855362073134608373e-06,1.729477153860598969e-06,1.583078106964784844e-06,1.403300371033892695e-06,1.213970883449061807e-06,1.032105727463768492e-06,8.453543043154127603e-07,6.558266945564792474e-07,4.747608407639297778e-07,3.119696633675159512e-07,1.733975254856933765e-07
3.463093633508901627e-13,2.994353911430887888e-10,2.659779658321113104e-09,9.969871558168195655e-09,2.543225103336395576e-08,5.180064462860823766e-08,9.083779706060368602e-08,1.435893046307626392e-07,2.104483225969105596e-07,2.905643758144808532e-07,3.825638048969146521e-07,4.863920150077162123e-07,6.006008262484019905e-07,7.197172910830345426e-07,8.399674233530941470e-07,9.620666540008356215e-07,1.085498984812620056e-06,1.206016179129405570e-06,1.319040486379829797e-06,1.421492665825769917e-06,1.511672708068332013e-06,1.589405451558433951e-06,1.657919841952501378e-06,1.719006931002300988e-06,1.756629693530044709e-06,1.765226083258838357e-06,1.760659396804989220e-06,1.744921092384306128e-06,1.707201210052125861e-06,1.645506512322619466e-06,1.565749062407313567e-06,1.473766480327398070e-06,1.373772534622065211e-06,1.257483638135995768e-06,1.114681106511282389e-06,9.642913488567706304e-07,8.198307205451165444e-07,6.714887922634355564e-07,5.209416605721092314e-07,3.771159405602282473e-07,2.478063119902475364e-07,1.377345503246095656e-07
2.750833052590023007e-13,2.378499856606645499e-10,2.112738080749762312e-09,7.919350475227562456e-09,2.020155506839677719e-08,4.114671460542221802e-08,7.215502698539181031e-08,1.140570388726408236e-07,1.671650445890900032e-07,2.308034877144792776e-07,3.038812318131705394e-07,3.863549106650653741e-07,4.770741940878381007e-07,5.716917653265287157e-07,6.672098406179662859e-07,7.641967069595796338e-07,8.622424924012081245e-07,9.579727026167836129e-07,1.047751101075948063e-06,1.129131759918896098e-06,1.200764313680791973e-06,1.262509626597560317e-06,1.316932541372490607e-06,1.365455740981862015e-06,1.395340563525976415e-06,1.402168918604250442e-06,1.398541470614825337e-06,1.386040091046790948e-06,1.356078123499861642e-06,1.307072283160535071e-06,1.243718688763200059e-06,1.170654326714279578e-06,1.091226312339047146e-06,9.988547584752329987e-07,8.854226756156156175e-07,7.659638448972949085e-07,6.512146890233381219e-07,5.333825069957544764e-07,4.137986696365793021e-07,2.995538393515931145e-07,1.968395503567479268e-07,1.094064422198898283e-07
2.185064362685039733e-13,1.889309592390312136e-10,1.678207510116725535e-09,6.290563683150407622e-09,1.604666557616496664e-08,3.268399717722883193e-08,5.731477521178915198e-08,9.059872634558351475e-08,1.327839147760576334e-07,1.833337269644496911e-07,2.413814424319959596e-07,3.068926141656387982e-07,3.789535024223013915e-07,4.541109107582293779e-07,5.299836148887381685e-07,6.070230212213116489e-07,6.849035568933158669e-07,7.609447657836387351e-07,8.322582825480798989e-07,8.969012376274980794e-07,9.538009976059764706e-07,1.002847043017651350e-06,1.046076700839371323e-06,1.084620048328258350e-06,1.108358406664772363e-06,1.113782361900168700e-06,1.110900977542174644e-06,1.100970778778279291e-06,1.077171141987861346e-06,1.038244419339943492e-06,9.879208705388707152e-07,9.298837848112957018e-07,8.667918703649626231e-07,7.934185370455801204e-07,7.033162309066018197e-07,6.084267087798912649e-07,5.172782143584300022e-07,4.236807852147491976e-07,3.286919667836801223e-07,2.379440724170319330e-07,1.563552125587967683e-07,8.690462611598913446e-08
1.735658317970544171e-13,1.500731953371048388e-10,1.333047609012049563e-09,4.996772345857537630e-09,1.274631954032601081e-08,2.596182178152157647e-08,4.552674421759948099e-08,7.196512636635557022e-08,1.054740126238452838e-07,1.456271557050947536e-07,1.917360950622081024e-07,2.437734684601118427e-07,3.010134666216903069e-07,3.607131181116200298e-07,4.209809492473647522e-07,4.821755248837245713e-07,5.440382333034492248e-07,6.044399125275991706e-07,6.610862524110784388e-07,7.124339768066737905e-07,7.576310627066141311e-07,7.965897213786764637e-07,8.309282591639385426e-07,8.615443283351498679e-07,8.804003766078459402e-07,8.847087773952014820e-07,8.824200124445539929e-07,8.745321751899677700e-07,8.556274517111562207e-07,8.247068568266340726e-07,7.847334411424164684e-07,7.386329452878900673e-07,6.885172562603587367e-07,6.302347459289374928e-07,5.586639401489762603e-07,4.832905135442355992e-07,4.108886908726601487e-07,3.365416102062292144e-07,2.610893097433328199e-07,1.890056950061275659e-07,1.241973599817688525e-07,6.903079825208734122e-08
